t,c_waist,c_shoulder,c_elbow,c_wrist,c_gripper
7.9625,0.0,0.0,0.34476827053888653,0.0,0.0
7.9724,0.0,0.0,0.3428829345115737,0.0,0.0
7.9827,0.0,0.0,0.3406592144246564,0.0,0.0
7.9926,0.0,0.0,0.3380993048213874,0.0,0.0
8.0025,0.0,0.0,0.3352057320234834,0.0,0.0
8.0125,0.0,0.0,0.3319813516379505,0.0,0.0
8.0225,0.0,0.0,0.32842934573894544,0.0,0.0
8.0324,0.0,0.0,0.32455321972745177,0.0,0.0
8.0426,0.0,0.0,0.3203567988718719,0.0,0.0
8.0526,0.0,0.0,0.3158442245329505,0.0,0.0
8.0624,0.0,0.0,0.31101995007675026,0.0,0.0
8.0726,0.0,0.0,0.3058887364797181,0.0,0.0
8.0826,0.0,0.0,0.3004556476301752,0.0,0.0
8.0926,0.0,0.0,0.29472604533087154,0.0,0.0
8.1026,0.0,0.0,0.28870558400753205,0.0,0.0
8.1126,0.0,0.0,0.2824002051286257,0.0,0.0
8.1225,0.0,0.0,0.27581613134184696,0.0,0.0
8.1325,0.0,0.0,0.26895986033311886,0.0,0.0
8.1427,0.0,0.0,0.26183815841415914,0.0,0.0
8.1525,0.0,0.0,0.25445805384494896,0.0,0.0
8.1624,0.0,0.0,0.24682682989768737,0.0,0.0
8.1727,0.0,0.0,0.23895201766908064,0.0,0.0
8.1824,0.0,0.0,0.23084138864806036,0.0,0.0
8.1924,0.0,0.0,0.22250294704626442,0.0,0.0
8.2026,0.0,0.0,0.21394492189883968,0.0,0.0
8.2126,0.0,0.0,0.20517575894338422,0.0,0.0
8.2224,0.0,0.0,0.19620411228502074,0.0,0.0
8.2323,0.0,0.0,0.18703883585584197,0.0,0.0
8.2426,0.0,0.0,0.17768897467714637,0.0,0.0
8.2526,0.0,0.0,0.16816375593309374,0.0,0.0
8.2623,0.0,0.0,0.1584725798645909,0.0,0.0
8.2727,0.0,0.0,0.14862501049238871,0.0,0.0
8.2824,0.0,0.0,0.1386307661785455,0.0,0.0
8.2923,0.0,0.0,0.1284997100355793,0.0,0.0
8.3027,0.0,0.0,0.11824184019276657,0.0,0.0
8.3124,0.0,0.0,0.10786727992919218,0.0,0.0
8.3226,0.0,0.0,0.097386267683304,0.0,0.0
8.3326,0.0,0.0,0.08680914694879836,0.0,0.0
8.3425,0.0,0.0,0.07614635606684961,0.0,0.0
8.3525,0.0,0.0,0.06540841792472323,0.0,0.0
8.3625,0.0,0.0,0.05460592957095975,0.0,0.0
8.3725,0.0,0.0,0.04374955175736351,0.0,0.0
8.3824,0.0,0.0,0.03284999841813076,0.0,0.0
8.3924,0.0,0.0,0.02191802609648584,0.0,0.0
8.4027,0.0,0.0,0.010964423329280902,0.0,0.0
8.4124,0.0,0.0,2.1374118819131e-16,0.0,0.0
8.4224,0.0,0.0,-0.010964423329280474,0.0,0.0
8.4325,0.0,0.0,-0.021918026096486652,0.0,0.0
8.4424,0.0,0.0,-0.03284999841813034,0.0,0.0
8.4524,0.0,0.0,-0.04374955175736308,0.0,0.0
8.4626,0.0,0.0,-0.05460592957095932,0.0,0.0
8.4723,0.0,0.0,-0.0654084179247234,0.0,0.0
8.4824,0.0,0.0,-0.07614635606684918,0.0,0.0
8.4924,0.0,0.0,-0.08680914694879795,0.0,0.0
8.5024,0.0,0.0,-0.09738626768330358,0.0,0.0
8.5124,0.0,0.0,-0.10786727992919296,0.0,0.0
8.5226,0.0,0.0,-0.1182418401927656,0.0,0.0
8.5325,0.0,0.0,-0.12849971003557947,0.0,0.0
8.5424,0.0,0.0,-0.1386307661785451,0.0,0.0
