% Trayectoria senoidal - Base (shoulder pan)
% q(t) = 0.0 + A*sin(2*pi*f*t)
% Columnas: t1 q1 t2 q2 t3 q3 t4 q4
%
6.259993	-29.3893	2.087690	-0.0000	6.262426	-35.2671	2.093164	-0.0000
6.280827	-29.8952	2.087690	-0.0000	6.283461	-35.8743	2.093164	-0.0000
6.301785	-30.3965	2.087690	-0.0000	6.304341	-36.4758	2.093164	-0.0000
6.322726	-30.8930	2.087690	-0.0000	6.325480	-37.0716	2.093164	-0.0000
6.343710	-31.3846	2.087690	-0.0000	6.346362	-37.6615	2.093164	-0.0000
6.364596	-31.8712	2.087690	-0.0000	6.367223	-38.2454	2.093164	-0.0000
6.385613	-32.3528	2.087690	-0.0000	6.388298	-38.8234	2.093164	-0.0000
6.406537	-32.8293	2.087690	-0.0000	6.409185	-39.3951	2.093164	-0.0000
6.427462	-33.3006	2.087690	-0.0000	6.430109	-39.9607	2.093164	-0.0000
6.448357	-33.7666	2.087690	-0.0000	6.451361	-40.5200	2.093164	-0.0000
6.469382	-34.2274	2.087690	-0.0000	6.472230	-41.0728	2.093164	-0.0000
6.490322	-34.6827	2.087690	-0.0000	6.493015	-41.6192	2.093164	-0.0000
6.511428	-35.1325	2.087690	-0.0000	6.513884	-42.1590	2.093164	-0.0000
6.532392	-35.5768	2.087690	-0.0000	6.534741	-42.6921	2.093164	-0.0000
6.553337	-36.0155	2.087690	-0.0000	6.555691	-43.2185	2.093164	-0.0000
6.574271	-36.4484	2.087690	-0.0000	6.576585	-43.7381	2.093164	-0.0000
6.595375	-36.8757	2.087690	-0.0000	6.597484	-44.2508	2.093164	-0.0000
6.616317	-37.2971	2.087690	-0.0000	6.618418	-44.7565	2.093164	-0.0000
6.637445	-37.7126	2.087690	-0.0000	6.639308	-45.2551	2.093164	-0.0000
6.658370	-38.1221	2.087690	-0.0000	6.660112	-45.7466	2.093164	-0.0000
